time,userid,movieid,rating
2023-11-29 20:19:10,264828,mrs+henderson+presents+2005,3
2023-11-29 20:19:10,444109,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
2023-11-29 20:19:10,609554,pulp+fiction+1994,4
2023-11-29 20:19:10,51225,monsters_+inc.+2001,4
2023-11-29 20:19:11,239877,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:11,607324,aladdin+1992,4
2023-11-29 20:19:11,286170,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:11,197848,coraline+2009,4
2023-11-29 20:19:11,526602,leon+the+professional+1994,5
2023-11-29 20:19:11,174222,three+extremes+2004,4
2023-11-29 20:19:11,315660,lost+horizon+1937,4
2023-11-29 20:19:11,765129,brave+2012,4
2023-11-29 20:19:11,136884,whiplash+2014,4
2023-11-29 20:19:11,545075,trapped+in+the+closet+chapters+1-12+2005,4
2023-11-29 20:19:12,425795,the+visitor+2007,3
2023-11-29 20:19:12,570653,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:13,47947,pulp+fiction+1994,4
2023-11-29 20:19:13,501492,harry+potter+and+the+deathly+hallows+part+1+2010,2
2023-11-29 20:19:13,247713,the+journey+to+melonia+1989,3
2023-11-29 20:19:13,286779,interstellar+2014,4
2023-11-29 20:19:13,398818,soul+survivors+2001,2
2023-11-29 20:19:13,404719,timeline+2003,4
2023-11-29 20:19:13,118255,silverado+1985,5
2023-11-29 20:19:13,269920,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
2023-11-29 20:19:13,721381,blue+crush+2002,3
2023-11-29 20:19:14,406108,dumbo+1941,4
2023-11-29 20:19:14,793571,the+corn+is+green+1945,4
2023-11-29 20:19:14,122149,limitless+2011,5
2023-11-29 20:19:14,664802,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:19:14,655698,mulan+1998,5
2023-11-29 20:19:14,795246,i_+robot+2004,4
2023-11-29 20:19:14,15105,which+way+is+up+1977,5
2023-11-29 20:19:15,736419,iron+man+2008,4
2023-11-29 20:19:15,36511,woman+in+love+2011,4
2023-11-29 20:19:15,411341,whiplash+2014,3
2023-11-29 20:19:15,237342,an+empress+and+the+warriors+2008,4
2023-11-29 20:19:15,603775,pulp+fiction+1994,5
2023-11-29 20:19:15,111065,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:16,656784,whiplash+2014,4
2023-11-29 20:19:16,663866,pulp+fiction+1994,4
2023-11-29 20:19:16,44140,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:16,339757,pulp+fiction+1994,5
2023-11-29 20:19:16,163727,...and+the+pursuit+of+happiness+1986,4
2023-11-29 20:19:16,648124,the+cool+ones+1967,3
2023-11-29 20:19:16,131104,pulp+fiction+1994,3
2023-11-29 20:19:16,105987,the+yakuza+1974,4
2023-11-29 20:19:17,508060,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:17,182748,let+the+right+one+in+2008,5
2023-11-29 20:19:17,680837,batman+begins+2005,5
2023-11-29 20:19:17,604198,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:19:17,269649,pulgasari+1985,4
2023-11-29 20:19:17,534911,how+to+train+your+dragon+2+2014,5
2023-11-29 20:19:17,307304,my+neighbor+totoro+1988,4
2023-11-29 20:19:18,423633,geris+game+1997,3
2023-11-29 20:19:18,455470,tangled+2010,3
2023-11-29 20:19:18,605910,whiplash+2014,5
2023-11-29 20:19:18,667522,troy+2004,2
2023-11-29 20:19:18,167063,demons+1985,3
2023-11-29 20:19:18,617117,sullivans+travels+1941,4
2023-11-29 20:19:18,557295,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:18,532628,a+night+to+remember+1942,4
2023-11-29 20:19:18,126139,pulp+fiction+1994,5
2023-11-29 20:19:18,504036,the+suicide+shop+2012,4
2023-11-29 20:19:18,532465,no+mercy+1986,2
2023-11-29 20:19:19,342322,harry+potter+and+the+chamber+of+secrets+2002,3
2023-11-29 20:19:19,398515,where+is+fred+2006,3
2023-11-29 20:19:19,468418,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:19,459326,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:19,489547,suddenly_+last+summer+1959,4
2023-11-29 20:19:19,345420,star+wars+1977,4
2023-11-29 20:19:19,209391,fugitives+2000,3
2023-11-29 20:19:20,772730,mercredi_+folle+journe++2001,3
2023-11-29 20:19:20,455849,sleeping+beauty+1959,3
2023-11-29 20:19:20,304621,sada+1998,4
2023-11-29 20:19:20,354993,the+wizard+of+oz+1939,4
2023-11-29 20:19:20,279581,beyond+the+hill+2012,5
2023-11-29 20:19:21,534037,dallas+buyers+club+2013,3
2023-11-29 20:19:21,353712,creature+from+black+lake+1976,4
2023-11-29 20:19:21,743086,corridors+of+blood+1958,3
2023-11-29 20:19:21,36683,capturing+the+friedmans+2003,4
2023-11-29 20:19:21,218887,guardians+of+the+galaxy+2014,5
2023-11-29 20:19:21,594350,shadows++lies+2010,3
2023-11-29 20:19:21,682042,km+31+kilometer+31+2006,3
2023-11-29 20:19:21,375146,the+lifeguard+2013,4
2023-11-29 20:19:21,139340,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:19:21,18405,the+merry+widow+2007,4
2023-11-29 20:19:21,703672,life+as+we+know+it+2010,3
2023-11-29 20:19:21,193823,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:19:21,429062,children+of+heaven+1997,5
2023-11-29 20:19:22,739080,murder+at+the+gallop+1963,4
2023-11-29 20:19:22,341341,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:22,150322,high+school+1968,4
2023-11-29 20:19:22,364366,shrek+2+2004,4
2023-11-29 20:19:22,275431,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:22,125214,castle+in+the+sky+1986,4
2023-11-29 20:19:22,403188,goyas+ghosts+2006,4
2023-11-29 20:19:22,679761,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:19:22,135822,whiplash+2014,4
2023-11-29 20:19:22,803998,inglourious+basterds+2009,4
2023-11-29 20:19:22,278252,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:23,23115,fatal+attraction+1987,3
2023-11-29 20:19:23,723818,a+bugs+life+1998,3
2023-11-29 20:19:23,23263,eraser+1996,4
2023-11-29 20:19:23,74098,pulp+fiction+1994,5
2023-11-29 20:19:23,570445,sleuth+1972,3
2023-11-29 20:19:23,397496,pulp+fiction+1994,4
2023-11-29 20:19:23,598803,rehearsals+for+extinct+anatomies+1987,4
2023-11-29 20:19:23,128311,frozen+fever+2015,4
2023-11-29 20:19:23,662810,ice+age+the+meltdown+2006,3
2023-11-29 20:19:23,605230,a+night+in+the+show+1915,4
2023-11-29 20:19:24,262197,captive+women+1952,4
2023-11-29 20:19:24,569448,the+woman+in+the+window+1944,3
2023-11-29 20:19:24,365924,dr.+akagi+1998,4
2023-11-29 20:19:24,268195,blades+of+glory+2007,3
2023-11-29 20:19:24,60552,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:24,3677,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:19:24,606187,mr.+hobbs+takes+a+vacation+1962,4
2023-11-29 20:19:24,188392,whiplash+2014,4
2023-11-29 20:19:25,642815,emotion+1966,3
2023-11-29 20:19:25,169879,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:19:25,250559,my+wife+is+an+actress+2001,4
2023-11-29 20:19:25,426041,the+city+of+your+final+destination+2009,3
2023-11-29 20:19:25,265142,dog+pound+2010,3
2023-11-29 20:19:25,472286,let+the+good+times+roll+1973,3
2023-11-29 20:19:25,439357,codependent+lesbian+space+alien+seeks+same+2012,3
2023-11-29 20:19:25,462812,please+remove+your+shoes+2010,4
2023-11-29 20:19:26,697503,forbidden+planet+1956,4
2023-11-29 20:19:26,238913,,
2023-11-29 20:19:26,37388,kill+bill+vol.+1+2003,5
2023-11-29 20:19:26,34293,radio+rebel+2012,4
2023-11-29 20:19:26,203662,the+ghoul+1933,3
2023-11-29 20:19:26,189453,tarzan+1999,4
2023-11-29 20:19:26,793497,sylvia+2003,3
2023-11-29 20:19:26,734200,protektor+2009,3
2023-11-29 20:19:27,446338,ghajini+2008,3
2023-11-29 20:19:27,161048,picnic+1955,3
2023-11-29 20:19:27,509718,stray+dog+1949,5
2023-11-29 20:19:27,644746,csnydj+vu+2008,3
2023-11-29 20:19:27,489700,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:27,205442,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:28,213721,the+life+and+times+of+hank+greenberg+2000,4
2023-11-29 20:19:28,672022,saving+private+ryan+1998,4
2023-11-29 20:19:28,749606,seven+samurai+1954,4
2023-11-29 20:19:28,543920,pulp+fiction+1994,5
2023-11-29 20:19:29,430804,hamlet+1948,4
2023-11-29 20:19:29,137198,kumail+nanjiani+beta+male+2013,3
2023-11-29 20:19:29,558038,the+purple+plain+1954,4
2023-11-29 20:19:29,290698,the+reader+2008,3
2023-11-29 20:19:29,722494,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:29,806235,the+court+jester+1955,4
2023-11-29 20:19:29,26492,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:30,129936,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:30,658499,fever+pitch+1997,3
2023-11-29 20:19:30,311878,in+the+realm+of+the+senses+1976,3
2023-11-29 20:19:30,234355,beyond+the+sea+2004,3
2023-11-29 20:19:30,23402,the+amazing+spider-man+2012,3
2023-11-29 20:19:31,644359,pulp+fiction+1994,5
2023-11-29 20:19:31,746788,big+hero+6+2014,3
2023-11-29 20:19:31,505059,stash+house+2012,4
2023-11-29 20:19:31,465737,the+abominable+snowman+1957,2
2023-11-29 20:19:31,74626,a+man+called+magnum+1977,3
2023-11-29 20:19:31,319231,andrei+rublev+1966,3
2023-11-29 20:19:32,620576,nebraska+2013,3
2023-11-29 20:19:32,24519,purgatory+1999,2
2023-11-29 20:19:32,166038,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:32,298236,despicable+me+2010,4
2023-11-29 20:19:32,650416,cheeky+2000,3
2023-11-29 20:19:32,335280,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:32,441024,whiplash+2014,4
2023-11-29 20:19:32,511458,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:33,387793,destination+gobi+1953,4
2023-11-29 20:19:33,252805,chalet+girl+2011,4
2023-11-29 20:19:33,467998,bruiser+2000,3
2023-11-29 20:19:33,311417,un+flic+1972,4
2023-11-29 20:19:33,325167,the+edge+of+heaven+2007,3
2023-11-29 20:19:33,587168,the+odessa+file+1974,4
2023-11-29 20:19:33,280959,he+was+a+quiet+man+2007,3
2023-11-29 20:19:33,684047,the+spiders+-+the+golden+sea+1919,3
2023-11-29 20:19:33,544319,after+the+wedding+2006,4
2023-11-29 20:19:34,577260,the+lion+king+1994,4
2023-11-29 20:19:34,298980,valentine+road+2013,3
2023-11-29 20:19:34,690461,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:34,705191,i_+robot+2004,4
2023-11-29 20:19:34,492405,the+time+that+remains+2009,3
2023-11-29 20:19:34,691101,airplane+1980,5
2023-11-29 20:19:34,137403,aliens+1986,5
2023-11-29 20:19:34,656878,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:34,114639,whiplash+2014,5
2023-11-29 20:19:34,74332,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:35,473683,the+terminator+1984,5
2023-11-29 20:19:35,39563,misconception+2014,3
2023-11-29 20:19:35,327638,slaves+of+new+york+1989,3
2023-11-29 20:19:35,334515,three+2002,5
2023-11-29 20:19:35,270180,cosi+1996,3
2023-11-29 20:19:35,498691,ikiru+1952,4
2023-11-29 20:19:36,57987,beyond+the+stars+1989,3
2023-11-29 20:19:36,621999,city+of+joy+1992,4
2023-11-29 20:19:37,248329,darkman+ii+the+return+of+durant+1995,4
2023-11-29 20:19:37,394521,hairspray+2007,4
2023-11-29 20:19:37,317388,a+princess+for+christmas+2011,4
2023-11-29 20:19:37,371495,american+son+2008,3
2023-11-29 20:19:37,1909,the+sacrifice+1986,5
2023-11-29 20:19:37,250588,nowhere+in+africa+2001,4
2023-11-29 20:19:38,327490,the+cabin+in+the+woods+2012,4
2023-11-29 20:19:38,287058,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:38,466427,the+beach+girls+and+the+monster+1965,3
2023-11-29 20:19:38,420407,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:39,325794,lone+wolf+and+cub+baby+cart+to+hades+1972,3
2023-11-29 20:19:39,360585,jcvd+2008,3
2023-11-29 20:19:39,163844,the+house+bunny+2008,3
2023-11-29 20:19:39,716290,interstellar+2014,4
2023-11-29 20:19:39,619398,aladdin+1992,4
2023-11-29 20:19:39,470912,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:40,312448,the+triplets+of+belleville+2003,3
2023-11-29 20:19:40,118316,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:19:40,111421,zombieland+2009,4
2023-11-29 20:19:41,309102,ice+age+continental+drift+2012,3
2023-11-29 20:19:41,92010,the+thin+man+1934,4
2023-11-29 20:19:41,180428,spanish+affair+2014,4
2023-11-29 20:19:41,252946,maleficent+2014,4
2023-11-29 20:19:41,459955,the+goonies+1985,2
2023-11-29 20:19:41,365963,harry+potter+and+the+deathly+hallows+part+2+2011,4
2023-11-29 20:19:41,196306,dial+m+for+murder+1954,4
2023-11-29 20:19:41,216186,strike+up+the+band+1940,3
2023-11-29 20:19:41,119432,pharaohs+curse+1957,4
2023-11-29 20:19:41,248332,back+to+the+future+1985,4
2023-11-29 20:19:42,300741,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:19:42,20831,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:42,655711,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:19:42,499833,seven+samurai+1954,4
2023-11-29 20:19:42,529179,interstellar+2014,4
2023-11-29 20:19:42,594577,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:19:43,674023,nightcrawler+2014,4
2023-11-29 20:19:43,641954,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:43,510865,election+1999,3
2023-11-29 20:19:43,388932,daisies+1966,5
2023-11-29 20:19:43,244802,nightcrawler+2014,3
2023-11-29 20:19:43,256271,good+night_+and+good+luck.+2005,5
2023-11-29 20:19:43,480922,father+of+the+bride+1991,3
2023-11-29 20:19:43,676519,starship+troopers+invasion+2012,4
2023-11-29 20:19:44,714587,only+lovers+left+alive+2013,4
2023-11-29 20:19:44,435305,north+2009,4
2023-11-29 20:19:44,384660,pulp+fiction+1994,4
2023-11-29 20:19:45,476798,new+york+confidential+1955,4
2023-11-29 20:19:45,657728,gun+crazy+1950,5
2023-11-29 20:19:45,534798,sammy+and+rosie+get+laid+1987,4
2023-11-29 20:19:45,109460,seven+samurai+1954,5
2023-11-29 20:19:45,418092,great+balls+of+fire+1989,5
2023-11-29 20:19:45,794109,the+signal+2014,4
2023-11-29 20:19:46,112311,from+beyond+1986,3
2023-11-29 20:19:46,200094,alice+in+wonderland+1951,3
2023-11-29 20:19:46,85785,overnight+delivery+1998,3
2023-11-29 20:19:46,328070,x-men+days+of+future+past+2014,4
2023-11-29 20:19:46,523343,how+to+train+your+dragon+2+2014,4
2023-11-29 20:19:46,471245,the+flight+before+christmas+2008,4
2023-11-29 20:19:46,553364,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:46,15748,the+dark+knight+2008,4
2023-11-29 20:19:46,383494,sleeping+beauty+1959,3
2023-11-29 20:19:46,183339,the+spongebob+movie+sponge+out+of+water+2015,4
2023-11-29 20:19:46,601150,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:19:47,189215,the+princess+diaries+2+royal+engagement+2004,4
2023-11-29 20:19:47,601180,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:47,305021,butchered+2010,2
2023-11-29 20:19:47,19296,interstellar+2014,4
2023-11-29 20:19:47,110146,the+jungle+book+1967,5
2023-11-29 20:19:47,376874,a+fish+called+wanda+1988,5
2023-11-29 20:19:48,323177,the+late_+great+planet+earth+1979,4
2023-11-29 20:19:48,90733,hilton+2013,4
2023-11-29 20:19:48,152417,maleficent+2014,4
2023-11-29 20:19:48,317330,machine+gun+preacher+2011,4
2023-11-29 20:19:48,356280,sabrina+1954,4
2023-11-29 20:19:48,250484,takva+a+mans+fear+of+god+2006,4
2023-11-29 20:19:49,146390,kill+bill+vol.+1+2003,5
2023-11-29 20:19:49,453961,lonely+are+the+brave+1962,4
2023-11-29 20:19:49,447324,pulp+fiction+1994,5
2023-11-29 20:19:49,742253,the+counterfeiters+2007,5
2023-11-29 20:19:49,558273,the+amazing+spider-man+2012,3
2023-11-29 20:19:49,510829,le+bal+1983,3
2023-11-29 20:19:49,556248,hellboy+ii+the+golden+army+2008,3
2023-11-29 20:19:50,52432,the+specials+2000,3
2023-11-29 20:19:50,194754,seven+samurai+1954,3
2023-11-29 20:19:50,630090,pulp+fiction+1994,4
2023-11-29 20:19:50,683309,avatar+2009,4
2023-11-29 20:19:50,23856,the+big+steal+1949,3
2023-11-29 20:19:51,143195,oneway-ticket+to+korsr+2008,4
2023-11-29 20:19:51,109287,the+humanoid+1979,3
2023-11-29 20:19:51,446138,harry+potter+and+the+deathly+hallows+part+2+2011,4
2023-11-29 20:19:51,622708,pulp+fiction+1994,4
2023-11-29 20:19:51,60023,hands+on+a+hard+body+the+documentary+1997,4
2023-11-29 20:19:51,774110,the+dinner+game+1998,4
2023-11-29 20:19:51,81176,aladdin+1992,4
2023-11-29 20:19:51,110987,u-571+2000,4
2023-11-29 20:19:51,165444,pulp+fiction+1994,4
2023-11-29 20:19:51,85764,ballet+shoes+2008,3
2023-11-29 20:19:52,612088,beware+of+mr.+baker+2012,4
2023-11-29 20:19:52,682508,a+mighty+wind+2003,3
2023-11-29 20:19:52,127606,titanic+1997,4
2023-11-29 20:19:52,389881,jury+duty+1995,3
2023-11-29 20:19:52,322018,the+effect+of+gamma+rays+on+man-in-the-moon+marigolds+1972,4
2023-11-29 20:19:53,769094,the+scapegoat+1963,3
2023-11-29 20:19:53,562299,tracers+2015,3
2023-11-29 20:19:53,280192,ruby++quentin+2003,3
2023-11-29 20:19:53,311131,hamlet+2+2008,3
2023-11-29 20:19:53,345785,eight+men+out+1988,3
2023-11-29 20:19:53,219160,hostile+intentions+1995,2
2023-11-29 20:19:53,299202,hellboy+ii+the+golden+army+2008,3
2023-11-29 20:19:53,423434,the+rescuers+1977,3
2023-11-29 20:19:53,482787,mulan+1998,4
2023-11-29 20:19:53,104984,gurren+lagann+the+movie+childhoods+end+2008,3
2023-11-29 20:19:53,603706,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:53,207548,dallas+buyers+club+2013,5
2023-11-29 20:19:53,273473,the+dark+knight+rises+2012,3
2023-11-29 20:19:54,573308,kamikaze+girls+2004,4
2023-11-29 20:19:54,251469,the+fox+and+the+hound+1981,4
2023-11-29 20:19:54,782787,a+short+history+of+decay+2014,5
2023-11-29 20:19:54,680283,pale+flower+1964,4
2023-11-29 20:19:54,449265,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:54,517152,shoulder+arms+1918,3
2023-11-29 20:19:54,603947,beautiful+thing+1996,4
2023-11-29 20:19:54,422620,sign+of+the+lion+1962,3
2023-11-29 20:19:54,730192,the+pink+panther+2006,3
2023-11-29 20:19:54,801004,seven+samurai+1954,5
2023-11-29 20:19:54,535520,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:55,77506,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:55,389451,harry+potter+and+the+deathly+hallows+part+2+2011,4
2023-11-29 20:19:55,72458,snowpiercer+2013,4
2023-11-29 20:19:55,207746,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:19:55,133093,munich+2005,4
2023-11-29 20:19:55,719200,the+boss+of+it+all+2006,4
2023-11-29 20:19:55,266790,scotland_+pa.+2001,3
2023-11-29 20:19:55,418079,hick+2011,3
2023-11-29 20:19:55,487111,kikis+delivery+service+1989,5
2023-11-29 20:19:55,626391,the+warrior+and+the+sorceress+1984,4
2023-11-29 20:19:55,141265,find+love+2006,3
2023-11-29 20:19:55,219169,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:19:56,782529,whiplash+2014,4
2023-11-29 20:19:56,226657,light+sleeper+1992,3
2023-11-29 20:19:56,41961,whisper+of+the+heart+1995,4
2023-11-29 20:19:56,719509,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:19:56,106988,the+little+mermaid+1989,3
2023-11-29 20:19:56,625542,kiss+kiss+bang+bang+2005,4
2023-11-29 20:19:56,270327,the+man+1972,3
2023-11-29 20:19:56,104322,the+green+mile+1999,4
2023-11-29 20:19:56,147207,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:19:56,342181,oh+what+a+lovely+war+1969,4
2023-11-29 20:19:57,302915,gracies+choice+2004,4
2023-11-29 20:19:57,456534,army+of+darkness+1992,4
2023-11-29 20:19:57,489836,we+are+the+best+2013,5
2023-11-29 20:19:57,47414,edge+of+tomorrow+2014,3
2023-11-29 20:19:57,76272,the+robe+1953,3
2023-11-29 20:19:57,503818,a+christmas+memory+1997,5
2023-11-29 20:19:57,543049,pirates+of+the+caribbean+at+worlds+end+2007,3
2023-11-29 20:19:57,330692,the+killing+1956,4
2023-11-29 20:19:58,809849,dr.+no+1962,3
2023-11-29 20:19:58,342927,the+big+stampede+1932,4
2023-11-29 20:19:58,431387,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:19:58,325012,possession+1981,4
2023-11-29 20:19:58,167243,out+of+the+blue+1980,4
2023-11-29 20:19:58,524286,whiplash+2014,3
2023-11-29 20:19:58,402968,a+m+las+mujeres+ni+fu+ni+fa+1971,4
2023-11-29 20:19:59,649507,malice+in+wonderland+2009,4
2023-11-29 20:19:59,664863,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:19:59,309398,chance+2002,4
2023-11-29 20:19:59,18001,shrek+2001,4
2023-11-29 20:19:59,37452,toy+story+1995,4
2023-11-29 20:19:59,138750,the+isle+2000,4
2023-11-29 20:19:59,327177,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:19:59,475609,titanica+1995,4
2023-11-29 20:19:59,103751,jack-jack+attack+2004,4
2023-11-29 20:19:59,435776,they+call+us+misfits+1968,4
2023-11-29 20:20:00,649269,rivers+and+tides+2001,5
2023-11-29 20:20:00,523750,harakiri+1962,4
2023-11-29 20:20:00,227003,confidential+agent+1945,3
2023-11-29 20:20:01,575914,a+muppets+christmas+letters+to+santa+2008,4
2023-11-29 20:20:01,339176,aliens+1986,4
2023-11-29 20:20:01,586493,beauty+and+the+beast+the+enchanted+christmas+1997,2
2023-11-29 20:20:01,531049,seven+samurai+1954,5
2023-11-29 20:20:01,543741,great+escape+the+untold+story+2001,4
2023-11-29 20:20:01,66972,one+day+in+september+1999,4
2023-11-29 20:20:01,618008,harry+potter+and+the+goblet+of+fire+2005,4
2023-11-29 20:20:01,88410,finding+nemo+2003,4
2023-11-29 20:20:01,194606,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:02,756384,the+muppet+movie+1979,3
2023-11-29 20:20:02,203435,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:02,429922,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:02,321892,demonic+toys+1992,3
2023-11-29 20:20:02,792742,robots+2005,2
2023-11-29 20:20:02,696515,rebellion+2011,3
2023-11-29 20:20:02,219798,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:03,683973,double+confession+1950,3
2023-11-29 20:20:03,592508,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:03,300175,moving+the+mountain+1994,4
2023-11-29 20:20:03,597168,monsters_+inc.+2001,3
2023-11-29 20:20:03,45646,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:20:03,673540,rock_+paper_+scissors+the+way+of+the+tosser+2007,4
2023-11-29 20:20:03,391648,lenny+1974,4
2023-11-29 20:20:04,181264,the+skulls+2000,3
2023-11-29 20:20:04,307128,pom+poko+1994,4
2023-11-29 20:20:04,310748,whiplash+2014,4
2023-11-29 20:20:04,567293,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:04,84513,the+man+who+knew+too+much+1956,5
2023-11-29 20:20:04,792599,darbys+rangers+1958,4
2023-11-29 20:20:04,562563,10+things+i+hate+about+you+1999,3
2023-11-29 20:20:04,552034,total+recall+1990,4
2023-11-29 20:20:04,348913,sanctum+2011,4
2023-11-29 20:20:04,445505,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:04,336816,i+love+trouble+1948,3
2023-11-29 20:20:04,29372,avatar+2009,3
2023-11-29 20:20:05,610644,conviction+2010,5
2023-11-29 20:20:05,477566,toy+story+3+2010,4
2023-11-29 20:20:05,737543,the+princess+and+the+frog+2009,4
2023-11-29 20:20:05,40623,the+meaning+of+life+1983,3
2023-11-29 20:20:05,446591,whiplash+2014,5
2023-11-29 20:20:05,211758,a+place+of+ones+own+1945,4
2023-11-29 20:20:05,417974,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:20:06,58565,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:06,142799,new+york+confidential+1955,4
2023-11-29 20:20:06,247635,fitzwilly+1967,4
2023-11-29 20:20:06,302864,pulp+fiction+1994,5
2023-11-29 20:20:06,86897,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:20:06,376317,easy+a+2010,3
2023-11-29 20:20:07,725752,a+gentle+woman+1969,4
2023-11-29 20:20:07,479103,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:07,484917,the+little+mermaid+1989,4
2023-11-29 20:20:07,109316,beetlejuice+1988,5
2023-11-29 20:20:07,116014,courage+under+fire+1996,3
2023-11-29 20:20:07,97437,happy_+happy+2010,3
2023-11-29 20:20:07,686325,pulp+fiction+1994,5
2023-11-29 20:20:07,763421,forbidden+planet+1956,4
2023-11-29 20:20:07,572071,the+shop+on+main+street+1965,4
2023-11-29 20:20:07,682958,flodder+1986,4
2023-11-29 20:20:07,156781,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:07,118241,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:20:08,348879,will+it+snow+for+christmas+1996,5
2023-11-29 20:20:08,229246,margaret+cho+assassin+2005,4
2023-11-29 20:20:08,267776,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:08,156560,summer+lovers+1982,3
2023-11-29 20:20:08,205728,fullmetal+alchemist+the+sacred+star+of+milos+2011,4
2023-11-29 20:20:08,516650,the+time+machine+1960,4
2023-11-29 20:20:08,440492,promises+2001,4
2023-11-29 20:20:09,404375,rabbit+hole+2010,3
2023-11-29 20:20:09,657149,ponyo+2008,4
2023-11-29 20:20:09,120341,star+wars+1977,4
2023-11-29 20:20:10,159882,the+villain+2009,3
2023-11-29 20:20:10,716793,princess+mononoke+1997,5
2023-11-29 20:20:10,260857,the+shawshank+redemption+1994,4
